"pass_num","customer_num","zip_code","purchase_year","purchase_month","purchase_day","pass_level"
238387280,3671339,49118,2021,"APR",19,"Gold"
234967749,3882551,43416,2021,"APR",19,"Bronze"
227935050,1107971,68694,2021,"APR",20,"Bronze"
232333310,1545846,99430,2021,"APR",20,"Gold"
103455060,1747700,83449,2021,"APR",20,"Silver"
171874262,2284021,93160,2021,"APR",20,"Silver"
339603826,2319803,46195,2021,"APR",20,"Bronze"
274996016,2982675,32273,2021,"APR",20,"Gold"
170578329,3116468,59555,2021,"APR",20,"Silver"
277492369,3128964,29405,2021,"APR",20,"Silver"
124438632,3179665,68767,2021,"APR",20,"Silver"
275621714,3205849,45421,2021,"APR",20,"Gold"
104915913,3280337,86744,2021,"APR",20,"Gold"
323701223,3483648,94880,2021,"APR",20,"Silver"
335087800,3532902,12656,2021,"APR",20,"Bronze"
243682691,3553294,15054,2021,"APR",20,"Silver"
228341201,3780963,15108,2021,"APR",20,"Silver"
150822172,3832646,15004,2021,"APR",20,"Silver"
165533003,3846535,85924,2021,"APR",20,"Silver"
118500104,1111922,63680,2021,"APR",21,"Gold"
103837491,1124243,16820,2021,"APR",21,"Gold"
343174182,1190276,32839,2021,"APR",21,"Silver"
288282414,1278635,93435,2021,"APR",21,"Gold"
216253072,1374168,55977,2021,"APR",21,"Gold"
123742016,1419291,90427,2021,"APR",21,"Bronze"
181634657,1615170,76623,2021,"APR",21,"Bronze"
325945455,2374313,75163,2021,"APR",21,"Silver"
130028022,3049511,47088,2021,"APR",21,"Silver"
225729494,3338578,34376,2021,"APR",21,"Bronze"
252825995,3580160,40256,2021,"APR",21,"Gold"
251017278,3817530,48182,2021,"APR",21,"Bronze"
163944702,1236233,33416,2021,"APR",22,"Silver"
304312111,1331575,76470,2021,"APR",22,"Silver"
104787779,1450720,60747,2021,"APR",22,"Silver"
228104431,1619273,54632,2021,"APR",22,"Silver"
270577299,1819700,31823,2021,"APR",22,"Bronze"
243396615,2128757,75029,2021,"APR",22,"Bronze"
189473070,2132639,57767,2021,"APR",22,"Gold"
308738511,2731862,54527,2021,"APR",22,"Bronze"
230936283,3652431,84520,2021,"APR",22,"Gold"
201740193,3714775,71646,2021,"APR",22,"Silver"
307522214,3824400,17855,2021,"APR",22,"Gold"
246637340,3852632,13668,2021,"APR",22,"Silver"
224357052,1166124,48227,2021,"APR",23,"Silver"
261485405,1211500,59985,2021,"APR",23,"Silver"
259181752,1338964,97919,2021,"APR",23,"Bronze"
315335954,1388786,52202,2021,"APR",23,"Gold"
171717020,1913755,98047,2021,"APR",23,"Gold"
136598813,2208298,49628,2021,"APR",23,"Bronze"
142918504,2371837,76542,2021,"APR",23,"Gold"
217690113,2505027,75358,2021,"APR",23,"Gold"
289135233,2551136,93531,2021,"APR",23,"Gold"
243727894,2741058,24571,2021,"APR",23,"Bronze"
269394945,2854401,61699,2021,"APR",23,"Gold"
114413104,3107091,96779,2021,"APR",23,"Bronze"
335722254,3542265,87442,2021,"APR",23,"Silver"
265055711,3556279,70755,2021,"APR",23,"Gold"
150299569,3576319,64037,2021,"APR",23,"Bronze"
148758460,3650523,17383,2021,"APR",23,"Silver"
329384187,3835715,84344,2021,"APR",23,"Bronze"
268054906,3914601,50902,2021,"APR",23,"Bronze"
148437385,1477341,16130,2021,"APR",24,"Silver"
115822502,1596143,74656,2021,"APR",24,"Bronze"
162993043,1637424,35314,2021,"APR",24,"Silver"
280775919,1638471,50823,2021,"APR",24,"Bronze"
142337865,2031365,47280,2021,"APR",24,"Gold"
224200528,2194255,39513,2021,"APR",24,"Gold"
310122354,2497538,44919,2021,"APR",24,"Bronze"
268465703,2893494,43985,2021,"APR",24,"Bronze"
189892401,3089891,64068,2021,"APR",24,"Bronze"
195682855,3266409,87828,2021,"APR",24,"Silver"
140230545,1249328,61286,2021,"APR",25,"Gold"
229517695,1896267,42216,2021,"APR",25,"Bronze"
325058214,2165427,47696,2021,"APR",25,"Gold"
148791343,2641396,21926,2021,"APR",25,"Silver"
336652940,3143781,26127,2021,"APR",25,"Bronze"
112358412,3159469,50146,2021,"APR",25,"Bronze"
206458735,3404867,64719,2021,"APR",25,"Bronze"
223376677,3546601,79213,2021,"APR",25,"Silver"
325234197,3746057,18792,2021,"APR",25,"Silver"
317617783,1208998,22880,2021,"APR",26,"Gold"
170084020,1333100,64171,2021,"APR",26,"Bronze"
269392214,1535940,12226,2021,"APR",26,"Gold"
211895914,1865221,86251,2021,"APR",26,"Bronze"
115901426,2094803,87583,2021,"APR",26,"Bronze"
148888934,2281589,72988,2021,"APR",26,"Gold"
235490973,2788688,84794,2021,"APR",26,"Silver"
327595711,2857164,37000,2021,"APR",26,"Silver"
193328517,2896835,38428,2021,"APR",26,"Silver"
273462677,2910496,95107,2021,"APR",26,"Gold"
339317725,2941736,27292,2021,"APR",26,"Gold"
111682494,3024052,66880,2021,"APR",26,"Silver"
119006888,3418337,26232,2021,"APR",26,"Bronze"
216362359,3430656,14512,2021,"APR",26,"Silver"
116804427,3470847,83542,2021,"APR",26,"Silver"
284518012,3870113,48450,2021,"APR",26,"Bronze"
304126206,3882318,77743,2021,"APR",26,"Bronze"
118321553,1242189,69808,2021,"APR",27,"Gold"
336027873,1448594,68497,2021,"APR",27,"Silver"
289398645,1527263,13186,2021,"APR",27,"Silver"
219170236,1586038,91846,2021,"APR",27,"Bronze"
271890565,1596151,21864,2021,"APR",27,"Silver"
256196634,2023392,29434,2021,"APR",27,"Silver"
160015278,2102291,95710,2021,"APR",27,"Bronze"
312778769,2135743,70782,2021,"APR",27,"Gold"
118502687,2274775,51155,2021,"APR",27,"Gold"
322282227,2370315,12304,2021,"APR",27,"Bronze"
118615434,3292140,63039,2021,"APR",27,"Bronze"
168913946,3445752,12245,2021,"APR",27,"Gold"
264295351,3545306,65906,2021,"APR",27,"Silver"
100308693,3712788,56191,2021,"APR",27,"Silver"
242099211,3874732,28289,2021,"APR",27,"Bronze"
201078385,1031223,79973,2021,"APR",28,"Silver"
152357114,1176968,56569,2021,"APR",28,"Bronze"
216607086,1407572,37674,2021,"APR",28,"Silver"
176593168,1493121,90587,2021,"APR",28,"Silver"
192115901,1651219,62091,2021,"APR",28,"Silver"
246558944,1723706,61717,2021,"APR",28,"Silver"
252157101,1838529,91600,2021,"APR",28,"Silver"
286048965,1851254,37740,2021,"APR",28,"Gold"
263750536,1889610,32529,2021,"APR",28,"Bronze"
146320985,2036454,44813,2021,"APR",28,"Silver"
318118364,2735243,24859,2021,"APR",28,"Gold"
283184275,2808829,56356,2021,"APR",28,"Silver"
183181256,2940466,67716,2021,"APR",28,"Gold"
243568848,3137863,75490,2021,"APR",28,"Bronze"
190787974,3919132,97338,2021,"APR",28,"Gold"
146280114,3939177,10313,2021,"APR",28,"Silver"
328702054,3956545,58205,2021,"APR",28,"Gold"
348359953,1145329,70948,2021,"APR",29,"Bronze"
195923313,1514122,21801,2021,"APR",29,"Silver"
189228618,1615735,57456,2021,"APR",29,"Gold"
335878510,1709281,82083,2021,"APR",29,"Silver"
144672243,2194106,26651,2021,"APR",29,"Gold"
136932004,2335332,34713,2021,"APR",29,"Bronze"
322715042,2478696,30245,2021,"APR",29,"Gold"
136357993,2779051,63041,2021,"APR",29,"Bronze"
246789087,2934631,29209,2021,"APR",29,"Silver"
143969447,3101123,22505,2021,"APR",29,"Bronze"
104823186,3114522,16818,2021,"APR",29,"Gold"
311265243,3255272,87929,2021,"APR",29,"Bronze"
300435062,3459362,79702,2021,"APR",29,"Silver"
313033148,3840101,90405,2021,"APR",29,"Bronze"
220234335,3883729,78359,2021,"APR",29,"Gold"
264106824,3987828,13371,2021,"APR",29,"Gold"
339796496,1179133,91158,2021,"APR",30,"Bronze"
323112658,1269630,13881,2021,"APR",30,"Silver"
136514115,1601385,16093,2021,"APR",30,"Silver"
203953990,1682471,77267,2021,"APR",30,"Bronze"
105976925,1923321,49645,2021,"APR",30,"Bronze"
113812231,1977133,38987,2021,"APR",30,"Bronze"
244679883,2888482,53427,2021,"APR",30,"Silver"
209466191,3031661,46863,2021,"APR",30,"Gold"
155772993,3411206,74482,2021,"APR",30,"Bronze"
252408333,3509119,53378,2021,"APR",30,"Bronze"
156819534,3716650,23075,2021,"APR",30,"Bronze"
159899575,1073773,20871,2021,"MAY",1,"Bronze"
317145240,1424169,77902,2021,"MAY",1,"Gold"
183905346,1476743,29289,2021,"MAY",1,"Silver"
211916159,1566230,44885,2021,"MAY",1,"Gold"
328815313,1867222,66329,2021,"MAY",1,"Bronze"
114389690,1883424,90086,2021,"MAY",1,"Silver"
177563863,2138345,84545,2021,"MAY",1,"Silver"
184670783,2292888,45221,2021,"MAY",1,"Bronze"
125527729,2372390,81669,2021,"MAY",1,"Bronze"
225350176,2522257,57199,2021,"MAY",1,"Silver"
274039029,2592387,14915,2021,"MAY",1,"Bronze"
243886823,2950317,10668,2021,"MAY",1,"Silver"
316635988,3177230,33567,2021,"MAY",1,"Silver"
190008753,3944125,89689,2021,"MAY",1,"Gold"
285731289,1333620,93544,2021,"MAY",2,"Silver"
349575161,1540163,34457,2021,"MAY",2,"Gold"
172901211,1564553,63582,2021,"MAY",2,"Silver"
143923138,1583609,20215,2021,"MAY",2,"Silver"
121485839,1633630,85228,2021,"MAY",2,"Bronze"
185037521,1830249,48051,2021,"MAY",2,"Gold"
309622844,2098530,99575,2021,"MAY",2,"Silver"
161313974,2205863,69275,2021,"MAY",2,"Gold"
273593335,2454990,64282,2021,"MAY",2,"Silver"
305141589,2455923,65286,2021,"MAY",2,"Gold"
329252530,2734812,81489,2021,"MAY",2,"Bronze"
209425476,2867947,77998,2021,"MAY",2,"Silver"
204109985,3156715,44834,2021,"MAY",2,"Silver"
274046255,3182783,15209,2021,"MAY",2,"Bronze"
157544957,3432623,93788,2021,"MAY",2,"Silver"
126432396,3781847,51776,2021,"MAY",2,"Gold"
326532457,1130696,10748,2021,"MAY",3,"Silver"
157769625,1483278,35310,2021,"MAY",3,"Bronze"
293435021,1807179,37327,2021,"MAY",3,"Gold"
211165214,1889194,19397,2021,"MAY",3,"Silver"
196564580,1908975,27748,2021,"MAY",3,"Bronze"
104079824,2140876,78327,2021,"MAY",3,"Bronze"
333260801,2144825,80286,2021,"MAY",3,"Bronze"
242298854,2727499,29080,2021,"MAY",3,"Silver"
341475213,3353785,54420,2021,"MAY",3,"Silver"
296714605,3369341,32015,2021,"MAY",3,"Gold"
153418767,3415848,93026,2021,"MAY",3,"Gold"
200391814,3808975,36031,2021,"MAY",3,"Bronze"
128139781,1100197,79445,2021,"MAY",4,"Gold"
264218753,1369253,39476,2021,"MAY",4,"Bronze"
325065127,1519416,16213,2021,"MAY",4,"Bronze"
228272378,2872745,87646,2021,"MAY",4,"Silver"
184271402,2906769,35988,2021,"MAY",4,"Bronze"
307539661,3088744,11849,2021,"MAY",4,"Silver"
184663462,3372687,87174,2021,"MAY",4,"Gold"
277453401,3378045,93678,2021,"MAY",4,"Gold"
170893756,3386387,38751,2021,"MAY",4,"Bronze"
300524561,3569029,13887,2021,"MAY",4,"Silver"
108695461,3982788,26410,2021,"MAY",4,"Silver"
339607379,1185269,39020,2021,"MAY",5,"Bronze"
233571019,1295996,13702,2021,"MAY",5,"Gold"
332157806,1475316,32679,2021,"MAY",5,"Silver"
291187261,1708882,29943,2021,"MAY",5,"Silver"
309196031,1949102,86235,2021,"MAY",5,"Silver"
290519231,2156450,12208,2021,"MAY",5,"Bronze"
312634352,2707338,90772,2021,"MAY",5,"Bronze"
279384347,2871188,54790,2021,"MAY",5,"Gold"
244409936,3007237,55233,2021,"MAY",5,"Bronze"
323696859,3156819,74900,2021,"MAY",5,"Gold"
257253861,3450024,60669,2021,"MAY",5,"Gold"
319025450,3748552,10623,2021,"MAY",5,"Silver"
289652398,3813430,13196,2021,"MAY",5,"Silver"
145018576,1095202,53719,2021,"MAY",6,"Bronze"
192976967,1252309,88679,2021,"MAY",6,"Bronze"
147012562,1566978,16934,2021,"MAY",6,"Silver"
185931622,1839206,74202,2021,"MAY",6,"Bronze"
247576782,1871847,98414,2021,"MAY",6,"Gold"
287949739,2057277,50709,2021,"MAY",6,"Silver"
320896477,2362610,42414,2021,"MAY",6,"Gold"
169767674,2452753,60641,2021,"MAY",6,"Silver"
184578615,2474378,92600,2021,"MAY",6,"Bronze"
307595357,2636603,23701,2021,"MAY",6,"Bronze"
295703479,2673363,34152,2021,"MAY",6,"Silver"
137343903,2761372,17646,2021,"MAY",6,"Gold"
228611542,2893337,11996,2021,"MAY",6,"Silver"
286072586,2947249,40970,2021,"MAY",6,"Bronze"
107687727,3398566,98822,2021,"MAY",6,"Silver"
238442368,3601415,15836,2021,"MAY",6,"Gold"
113402529,3756848,14596,2021,"MAY",6,"Silver"
273608590,3951512,18627,2021,"MAY",6,"Gold"
216174762,1343184,24215,2021,"MAY",7,"Gold"
175106068,1983801,83838,2021,"MAY",7,"Silver"
147129355,2167902,83508,2021,"MAY",7,"Gold"
171540832,2587205,81426,2021,"MAY",7,"Bronze"
113584632,2723377,93110,2021,"MAY",7,"Bronze"
300465053,3278240,95673,2021,"MAY",7,"Bronze"
186051798,3303295,25786,2021,"MAY",7,"Silver"
257573302,3338389,38234,2021,"MAY",7,"Bronze"
183766047,3711262,91164,2021,"MAY",7,"Silver"
107735409,1110763,69413,2021,"MAY",8,"Bronze"
295274816,2274894,83667,2021,"MAY",8,"Bronze"
111568864,2298436,54531,2021,"MAY",8,"Gold"
322270585,2542352,44177,2021,"MAY",8,"Silver"
286190516,2650829,43603,2021,"MAY",8,"Silver"
179446802,2803998,58489,2021,"MAY",8,"Silver"
183494571,2864838,62205,2021,"MAY",8,"Gold"
291725468,2877289,23043,2021,"MAY",8,"Silver"
126904689,2952726,31521,2021,"MAY",8,"Bronze"
205470388,2983606,42755,2021,"MAY",8,"Gold"
155315619,3008267,69523,2021,"MAY",8,"Bronze"
250624407,3157725,21207,2021,"MAY",8,"Bronze"
243550204,3920373,16249,2021,"MAY",8,"Silver"
102441157,1448730,47071,2021,"MAY",9,"Bronze"
152774879,1591649,93343,2021,"MAY",9,"Silver"
118116299,1649366,54360,2021,"MAY",9,"Silver"
267616236,1685610,15199,2021,"MAY",9,"Silver"
152280081,1755761,47990,2021,"MAY",9,"Bronze"
349619090,1858026,42831,2021,"MAY",9,"Bronze"
173250717,1998021,76818,2021,"MAY",9,"Bronze"
208815857,2067587,44571,2021,"MAY",9,"Bronze"
282979097,2220175,53387,2021,"MAY",9,"Bronze"
285442477,2385836,65965,2021,"MAY",9,"Gold"
136414486,2422099,68255,2021,"MAY",9,"Gold"
152245392,3132202,35546,2021,"MAY",9,"Silver"
210569176,3946041,24516,2021,"MAY",9,"Gold"
254938667,1257242,54431,2021,"MAY",10,"Gold"
327631169,2234447,78271,2021,"MAY",10,"Gold"
218470844,2366797,43687,2021,"MAY",10,"Gold"
163457103,2371664,40367,2021,"MAY",10,"Bronze"
129716011,2383264,80053,2021,"MAY",10,"Silver"
336360412,2392441,90924,2021,"MAY",10,"Silver"
211212475,2504188,46169,2021,"MAY",10,"Gold"
161717474,3166653,67919,2021,"MAY",10,"Silver"
264916876,3271751,96259,2021,"MAY",10,"Silver"
149943490,3324254,49808,2021,"MAY",10,"Gold"
155588605,3388245,98864,2021,"MAY",10,"Bronze"
267885645,3546764,58841,2021,"MAY",10,"Bronze"
244078375,3590011,74336,2021,"MAY",10,"Bronze"
183192577,3765058,67827,2021,"MAY",10,"Gold"
261608506,1257201,80666,2021,"MAY",11,"Silver"
179643468,1338526,79472,2021,"MAY",11,"Bronze"
243179092,1584680,93874,2021,"MAY",11,"Silver"
337260921,1667555,96446,2021,"MAY",11,"Bronze"
159311971,2215961,58362,2021,"MAY",11,"Gold"
247232381,2389671,56688,2021,"MAY",11,"Silver"
114526392,2403539,90231,2021,"MAY",11,"Bronze"
236632367,2561864,93493,2021,"MAY",11,"Silver"
171962935,2662335,41755,2021,"MAY",11,"Silver"
247959605,2723174,13682,2021,"MAY",11,"Bronze"
304812416,2728937,16009,2021,"MAY",11,"Silver"
246299310,2873244,83494,2021,"MAY",11,"Gold"
206166972,3281689,94313,2021,"MAY",11,"Bronze"
310108713,3355626,90389,2021,"MAY",11,"Bronze"
131693324,3400645,27089,2021,"MAY",11,"Bronze"
142624768,3413794,80753,2021,"MAY",11,"Silver"
261312887,3567040,38391,2021,"MAY",11,"Silver"
151144330,1178073,27354,2021,"MAY",12,"Bronze"
203930472,1178640,31986,2021,"MAY",12,"Gold"
285645003,1427758,25652,2021,"MAY",12,"Silver"
337203905,1609150,50845,2021,"MAY",12,"Bronze"
211237035,1640718,14531,2021,"MAY",12,"Bronze"
278520405,1850261,75730,2021,"MAY",12,"Silver"
166569960,2246696,55920,2021,"MAY",12,"Bronze"
233801988,2613421,26186,2021,"MAY",12,"Silver"
128719370,2690922,37078,2021,"MAY",12,"Silver"
292925167,2842083,75142,2021,"MAY",12,"Silver"
147728666,3013052,76583,2021,"MAY",12,"Silver"
314076989,3157772,85283,2021,"MAY",12,"Bronze"
284818199,3158794,64080,2021,"MAY",12,"Gold"
172726638,3613777,42827,2021,"MAY",12,"Gold"
182566427,1025014,94495,2021,"MAY",13,"Silver"
231260252,1274053,89316,2021,"MAY",13,"Silver"
199718285,1309797,10124,2021,"MAY",13,"Bronze"
222171958,1378322,29898,2021,"MAY",13,"Bronze"
260434158,1415338,38735,2021,"MAY",13,"Bronze"
336207687,1586501,88005,2021,"MAY",13,"Silver"
341422912,2021660,80660,2021,"MAY",13,"Gold"
143298130,2206302,85391,2021,"MAY",13,"Silver"
339140219,3313369,64588,2021,"MAY",13,"Silver"
166594817,3398597,96658,2021,"MAY",13,"Silver"
112189221,3586513,15005,2021,"MAY",13,"Silver"
119573554,3755331,21073,2021,"MAY",13,"Bronze"
252494030,3758665,91639,2021,"MAY",13,"Silver"
183678863,1065884,81178,2021,"MAY",14,"Silver"
161530212,1643622,51598,2021,"MAY",14,"Silver"
334952285,1786453,92998,2021,"MAY",14,"Bronze"
165756425,1962829,68551,2021,"MAY",14,"Bronze"
315483142,2160250,64563,2021,"MAY",14,"Silver"
221797898,2548086,21761,2021,"MAY",14,"Gold"
108117220,2837791,62140,2021,"MAY",14,"Silver"
104043316,2884394,32185,2021,"MAY",14,"Gold"
169363030,2885643,88879,2021,"MAY",14,"Silver"
271693563,3015179,17230,2021,"MAY",14,"Bronze"
162050983,3205139,67429,2021,"MAY",14,"Gold"
255094080,3405210,19937,2021,"MAY",14,"Silver"
301110630,3680248,65332,2021,"MAY",14,"Silver"
161177679,3772789,92437,2021,"MAY",14,"Bronze"
104716567,1274230,72338,2021,"MAY",15,"Bronze"
319413282,1512912,63661,2021,"MAY",15,"Gold"
337418125,1724806,73393,2021,"MAY",15,"Bronze"
345048694,1753522,10506,2021,"MAY",15,"Bronze"
282304972,1943794,97968,2021,"MAY",15,"Gold"
212165966,2036300,66746,2021,"MAY",15,"Gold"
218551139,2196880,29044,2021,"MAY",15,"Silver"
261809018,3067005,96476,2021,"MAY",15,"Gold"
267658470,3266295,67167,2021,"MAY",15,"Gold"
115782758,3648945,45935,2021,"MAY",15,"Silver"
269112666,3836788,50306,2021,"MAY",15,"Gold"
119639067,1138869,52628,2021,"MAY",16,"Gold"
175638927,1264009,81885,2021,"MAY",16,"Gold"
273619309,1509481,10212,2021,"MAY",16,"Silver"
339192323,1531018,11973,2021,"MAY",16,"Silver"
282012614,1677408,63415,2021,"MAY",16,"Gold"
263222098,1823127,55374,2021,"MAY",16,"Silver"
151238184,1912260,60832,2021,"MAY",16,"Gold"
276608038,2074780,74419,2021,"MAY",16,"Bronze"
332659272,2162776,52913,2021,"MAY",16,"Silver"
216505016,2178616,55449,2021,"MAY",16,"Silver"
293831810,2527751,62827,2021,"MAY",16,"Bronze"
323551060,2829669,67235,2021,"MAY",16,"Silver"
298114007,3058573,52447,2021,"MAY",16,"Bronze"
215946198,3091568,26944,2021,"MAY",16,"Silver"
253475603,3381492,39606,2021,"MAY",16,"Gold"
117004330,3669517,77967,2021,"MAY",16,"Gold"
322870591,1143148,81163,2021,"MAY",17,"Silver"
277282536,1400826,72972,2021,"MAY",17,"Bronze"
333416474,2018879,46793,2021,"MAY",17,"Silver"
142444018,2238448,53223,2021,"MAY",17,"Gold"
192330376,2664536,70410,2021,"MAY",17,"Gold"
279179404,2751194,41661,2021,"MAY",17,"Silver"
313438325,2918909,81055,2021,"MAY",17,"Bronze"
275193290,3066422,28829,2021,"MAY",17,"Silver"
206393436,3092633,61879,2021,"MAY",17,"Gold"
146966790,3095148,42313,2021,"MAY",17,"Bronze"
213727345,1558011,65442,2021,"MAY",18,"Gold"
257482231,1559402,63522,2021,"MAY",18,"Silver"
204411773,1771047,27645,2021,"MAY",18,"Gold"
297011885,2032796,18916,2021,"MAY",18,"Gold"
314627565,2038980,27413,2021,"MAY",18,"Silver"
236327542,2062704,97015,2021,"MAY",18,"Silver"
253262982,2241981,97946,2021,"MAY",18,"Bronze"
146559014,2266509,77899,2021,"MAY",18,"Silver"
256139499,3033547,84022,2021,"MAY",18,"Gold"
116730408,3435143,23871,2021,"MAY",18,"Bronze"
187592900,3661994,47742,2021,"MAY",18,"Gold"
122926200,1417809,35801,2021,"MAY",19,"Silver"
203999927,1442581,83946,2021,"MAY",19,"Silver"
168073595,1773454,92697,2021,"MAY",19,"Gold"
308363036,1925507,91327,2021,"MAY",19,"Bronze"
186926599,2233986,19659,2021,"MAY",19,"Bronze"
252796898,2467033,14382,2021,"MAY",19,"Silver"
245542265,2552933,65516,2021,"MAY",19,"Gold"
175279246,2647168,85301,2021,"MAY",19,"Silver"
231022957,2735321,98247,2021,"MAY",19,"Bronze"
324457535,3054595,79327,2021,"MAY",19,"Gold"
202911496,3345620,85422,2021,"MAY",19,"Gold"
333352743,3402923,38273,2021,"MAY",19,"Bronze"
159388152,3908231,96245,2021,"MAY",19,"Silver"
124972453,1089841,14312,2021,"MAY",20,"Gold"
115160827,1305041,22734,2021,"MAY",20,"Bronze"
338911498,1413459,63337,2021,"MAY",20,"Gold"
115949873,1419918,27551,2021,"MAY",20,"Bronze"
241857281,1710608,42286,2021,"MAY",20,"Bronze"
148593103,1806952,75552,2021,"MAY",20,"Bronze"
235431029,2177883,35810,2021,"MAY",20,"Bronze"
316819333,2186182,80764,2021,"MAY",20,"Silver"
267963676,2251692,34120,2021,"MAY",20,"Gold"
274254092,2295468,62455,2021,"MAY",20,"Gold"
285107268,2925463,11556,2021,"MAY",20,"Silver"
212501681,2982593,21954,2021,"MAY",20,"Gold"
104286808,3029188,45024,2021,"MAY",20,"Gold"
254016253,3197987,17428,2021,"MAY",20,"Silver"
149009580,3759832,29183,2021,"MAY",20,"Bronze"
306241189,3769217,23565,2021,"MAY",20,"Bronze"
177636681,3863193,61672,2021,"MAY",20,"Gold"
162090174,1196183,17418,2021,"MAY",21,"Bronze"
277441774,1421721,91246,2021,"MAY",21,"Silver"
347027129,1576860,93336,2021,"MAY",21,"Bronze"
149671850,2326033,17505,2021,"MAY",21,"Bronze"
215317836,2829095,63358,2021,"MAY",21,"Bronze"
101141531,2934883,61718,2021,"MAY",21,"Bronze"
157943328,3386560,62310,2021,"MAY",21,"Gold"
187831036,1009031,43908,2021,"MAY",22,"Silver"
143188160,1491185,15372,2021,"MAY",22,"Gold"
341009753,2154397,35657,2021,"MAY",22,"Bronze"
178130890,2256692,74537,2021,"MAY",22,"Silver"
196492409,2672105,65648,2021,"MAY",22,"Gold"
164455825,2791180,55520,2021,"MAY",22,"Gold"
247486526,3376592,81002,2021,"MAY",22,"Bronze"
239707778,3392073,14642,2021,"MAY",22,"Bronze"
203035369,3631766,83887,2021,"MAY",22,"Bronze"
205324906,3956273,75441,2021,"MAY",22,"Gold"
230256322,3976805,11710,2021,"MAY",22,"Bronze"
242582897,3995186,76046,2021,"MAY",22,"Bronze"
198719675,1041348,87965,2021,"MAY",23,"Bronze"
282912844,1191861,45493,2021,"MAY",23,"Silver"
184982870,1254587,44380,2021,"MAY",23,"Bronze"
333011715,1540379,40323,2021,"MAY",23,"Gold"
234056169,1562442,38379,2021,"MAY",23,"Gold"
264572644,1621667,42215,2021,"MAY",23,"Silver"
115547144,1726852,17280,2021,"MAY",23,"Bronze"
255238966,1757182,28030,2021,"MAY",23,"Bronze"
105405560,1801331,20839,2021,"MAY",23,"Gold"
205737071,1825582,71111,2021,"MAY",23,"Silver"
137333561,2095051,93109,2021,"MAY",23,"Gold"
121667126,2132654,39351,2021,"MAY",23,"Silver"
135411521,2253216,85476,2021,"MAY",23,"Gold"
146959214,2561812,96243,2021,"MAY",23,"Gold"
118187762,2609987,59466,2021,"MAY",23,"Gold"
215169302,2659177,16115,2021,"MAY",23,"Bronze"
149439402,2802015,24735,2021,"MAY",23,"Bronze"
321661230,2895624,46556,2021,"MAY",23,"Gold"
296311077,2962985,41529,2021,"MAY",23,"Gold"
197296551,3043601,47380,2021,"MAY",23,"Gold"
330872056,3168304,40114,2021,"MAY",23,"Bronze"
310655438,3375039,26702,2021,"MAY",23,"Bronze"
166647651,3439892,28689,2021,"MAY",23,"Gold"
302835096,1690217,40008,2021,"MAY",24,"Bronze"
282980516,2014912,37869,2021,"MAY",24,"Gold"
201996579,2187854,50214,2021,"MAY",24,"Silver"
312768716,2339567,75116,2021,"MAY",24,"Silver"
152549607,2402987,70898,2021,"MAY",24,"Bronze"
253246001,2403698,49219,2021,"MAY",24,"Bronze"
270985739,2549348,38778,2021,"MAY",24,"Bronze"
154874274,2890514,23695,2021,"MAY",24,"Silver"
295076415,3061742,50135,2021,"MAY",24,"Bronze"
154303825,3474867,78757,2021,"MAY",24,"Gold"
343218624,3701029,38893,2021,"MAY",24,"Bronze"
285844687,1052872,88401,2021,"MAY",25,"Silver"
258432443,1136375,90258,2021,"MAY",25,"Silver"
112683378,1141066,90686,2021,"MAY",25,"Silver"
205948073,1821588,22003,2021,"MAY",25,"Gold"
347279854,2218606,40524,2021,"MAY",25,"Bronze"
301739529,2429871,12326,2021,"MAY",25,"Gold"
212099224,2459107,69344,2021,"MAY",25,"Gold"
239691826,2959195,14183,2021,"MAY",25,"Bronze"
230028814,3142782,88838,2021,"MAY",25,"Gold"
217667026,3262694,53925,2021,"MAY",25,"Silver"
176816466,3484565,22391,2021,"MAY",25,"Gold"
283075625,3578152,26253,2021,"MAY",25,"Silver"
124870589,1586948,41802,2021,"MAY",26,"Bronze"
252347993,1959053,77547,2021,"MAY",26,"Silver"
167282728,1975170,41083,2021,"MAY",26,"Bronze"
183054617,2005838,96443,2021,"MAY",26,"Silver"
118921346,2856256,84791,2021,"MAY",26,"Bronze"
346791099,3173880,25224,2021,"MAY",26,"Silver"
191370096,3188821,55083,2021,"MAY",26,"Gold"
284958762,3349176,13460,2021,"MAY",26,"Bronze"
290522914,3597164,15721,2021,"MAY",26,"Gold"
109989708,1055709,87795,2021,"MAY",27,"Silver"
149472824,1312272,81328,2021,"MAY",27,"Gold"
185928931,1389821,11284,2021,"MAY",27,"Silver"
188293204,2008478,45118,2021,"MAY",27,"Bronze"
349273682,2023998,52535,2021,"MAY",27,"Bronze"
200390863,2066308,62373,2021,"MAY",27,"Bronze"
321310041,2140517,93778,2021,"MAY",27,"Gold"
163708652,2198202,79405,2021,"MAY",27,"Silver"
241946370,2320491,44809,2021,"MAY",27,"Silver"
310191472,2676604,64752,2021,"MAY",27,"Bronze"
124429475,2842032,33503,2021,"MAY",27,"Silver"
260104725,3065751,21291,2021,"MAY",27,"Silver"
193991496,3349291,70341,2021,"MAY",27,"Bronze"
162781160,3447312,72801,2021,"MAY",27,"Silver"
187938484,3518613,69460,2021,"MAY",27,"Gold"
212178734,3547844,59627,2021,"MAY",27,"Silver"
116911985,3556156,78505,2021,"MAY",27,"Gold"
